subj_idx,response,rt,phase
AK9,1,1.001487,0
AK9,1,0.681517,0
AK9,0,1.692915,0
AK9,1,1.663423,0
AK9,1,1.126886,0
AK9,1,0.356738,0
AK9,0,0.507269,0
AK9,1,1.265012,0
AK9,1,0.6740929999999999,0
AK9,0,0.616264,0
AK9,1,2.032179,0
AK9,0,0.486507,0
AK9,0,0.6569470000000001,0
AK9,1,1.161728,0
AK9,1,0.9327340000000001,0
AK9,1,0.5209199999999999,0
AK9,1,1.4975319999999999,0
AK9,0,0.7961800000000001,0
AK9,1,1.134235,0
AK9,0,0.192973,0
AK9,0,1.006857,0
AK9,0,1.1408230000000001,0
AK9,0,0.697238,0
AK9,1,1.135511,0
AK9,1,0.5781850000000001,0
AK9,1,0.556389,0
AK9,1,0.486863,0
AK9,0,0.824196,0
AK9,0,1.8464580000000002,0
AK9,1,0.118304,0
AK9,0,0.435392,0
AK9,0,1.087026,0
AK9,1,0.469431,0
AK9,0,1.517404,0
AK9,1,0.994453,0
AK9,0,0.439188,0
AK9,1,0.8954529999999999,0
AK9,0,1.369261,0
AK9,0,0.6992590000000001,0
AK9,1,1.241715,0
AK9,1,0.9611090000000001,0
AK9,0,0.719831,0
AK9,1,1.645262,0
AK9,1,0.289266,0
AK9,1,1.4369020000000001,0
AK9,1,0.5949010000000001,0
AK9,1,0.580212,0
AK9,1,1.183387,0
AK9,1,1.003585,0
AK9,1,0.652661,0
AK9,1,1.219897,0
AK9,0,0.510652,0
AK9,1,0.771329,0
AK9,1,0.338609,0
AK9,1,1.355987,0
AK9,1,1.002785,0
AK9,1,0.45543,0
AK9,1,0.412899,0
AK9,0,1.517028,0
AK9,1,1.465634,0
AK9,0,0.7846080000000001,0
AK9,1,1.2992640000000002,0
AK9,0,0.7246699999999999,0
AK9,1,1.433141,0
AK9,1,0.692885,0
AK9,1,1.510634,0
AK9,1,0.603896,0
AK9,0,0.578573,0
AK9,1,1.242356,0
AK9,1,0.545254,0
AK9,0,1.2208420000000002,0
AK9,1,0.978144,0
AK9,1,1.5710060000000001,0
AK9,1,0.7268530000000001,0
AK9,0,1.457805,0
AK9,1,0.496454,0
AK9,0,0.48262600000000005,0
AK9,1,1.171309,0
AK9,1,0.556447,0
AK9,1,1.243462,0
AK9,1,0.47468200000000005,0
AK9,0,0.648759,0
AK9,0,0.334383,0
AK9,0,1.9220490000000001,0
AK9,0,1.770326,0
AK9,1,1.462568,0
AK9,0,0.9632330000000001,0
AK9,1,0.36728000000000005,0
AK9,0,0.44743700000000003,0
AK9,1,1.247097,0
AK9,1,0.43799200000000005,0
AK9,0,0.296673,0
AK9,0,1.188474,0
AK9,0,1.664905,0
AK9,1,1.1922220000000001,0
AK9,1,0.169806,0
AK9,0,1.503825,0
AK9,1,0.684843,0
AK9,0,0.441656,0
AK9,1,1.2978969999999999,0
AK9,0,1.0743310000000001,0
AK9,1,1.456854,0
AK9,1,0.7149679999999999,0
AK9,1,0.510392,0
AK9,0,0.626572,0
AK9,0,0.900028,0
AK9,1,0.846332,0
AK9,1,0.670879,0
AK9,0,1.652401,0
AK9,0,1.28924,0
AK9,1,2.026296,0
AK9,0,1.354133,0
AK9,1,0.301868,0
AK9,1,0.798981,0
AK9,1,0.332928,0
AK9,0,1.3970799999999999,0
AK9,1,1.717332,0
AK9,0,0.533241,0
AK9,1,0.954427,0
AK9,1,0.579519,0
AK9,1,0.408937,0
AK9,1,1.641127,0
AK9,1,0.904248,0
AK9,1,0.593328,0
AK9,1,1.2731590000000002,0
AK9,0,0.7862100000000001,0
AK9,0,0.188745,0
AK9,0,0.915299,0
AK9,0,0.7525700000000001,0
AK9,1,0.916316,0
AK9,1,1.7251390000000002,0
AK9,0,0.36508300000000005,0
AK9,1,1.081717,0
AK9,0,0.22012,0
AK9,1,1.879728,0
AK9,0,0.786965,0
AK9,1,0.731403,0
AK9,0,0.522116,0
AK9,0,0.734225,0
AK9,0,1.4733690000000002,0
AK9,0,1.558707,0
AK9,1,0.838443,0
AK9,0,0.205769,0
AK9,1,1.5213230000000002,0
AK9,1,0.8383550000000001,0
AK9,0,0.7181620000000001,0
AK9,1,0.7233440000000001,0
AK9,0,0.376459,0
AK9,1,0.89922,0
AK9,0,0.27217900000000006,0
AK9,0,1.208328,0
AK9,1,1.233913,0
AK9,1,0.217733,0
AK9,1,0.9619590000000001,0
AK9,1,0.6927340000000001,0
AK9,0,0.382015,0
AK9,1,0.7289220000000001,0
AK9,0,1.243638,0
AK9,1,1.26803,0
AK9,0,0.464276,0
AK9,1,0.264629,0
AK9,0,1.5786390000000001,0
AK9,1,1.1823610000000002,0
AK9,0,0.204179,0
AK9,0,1.1809200000000002,0
AK9,1,0.562409,0
AK9,0,1.2767490000000001,0
AK9,1,0.820947,0
AK9,1,0.20241499999999998,0
AK9,0,0.9873480000000001,0
AK9,0,1.6283969999999999,0
AK9,1,1.323744,0
AK9,0,1.706809,0
AK9,0,0.056883,0
AK9,0,0.801869,0
AK9,0,1.037863,0
AK9,1,0.824163,0
AK9,1,0.8962559999999999,0
AK9,1,0.22224000000000002,0
AK9,0,0.645537,0
AK9,1,0.677045,0
AK9,0,0.301123,0
AK9,1,0.155395,0
AK9,0,0.43583500000000003,0
AK9,0,1.4178430000000002,0
AK9,0,0.28445600000000004,0
AK9,1,1.466285,0
AK9,0,1.664093,0
AK9,1,0.623681,0
AK9,0,0.732596,0
AK9,1,0.7952040000000001,0
AK9,1,0.703018,0
AK9,1,0.340314,0
AK9,1,0.869669,0
AK9,0,0.45987,0
AK9,0,1.196822,0
AK9,0,1.2245830000000002,0
AK9,1,0.811373,0
AK9,0,0.49381200000000003,0
AK9,1,1.076261,0
AK9,0,0.362116,0
AK9,0,1.3042650000000002,0
AK9,1,1.5070530000000002,0
AK9,1,0.652076,0
AK9,0,0.44072000000000006,0
AK9,0,1.307778,0
AK9,1,0.25770800000000005,0
AK9,0,0.574646,0
AK9,1,1.4656900000000002,0
AK9,1,0.831628,0
AK9,1,1.364944,0
AK9,0,0.648929,0
AK9,0,1.70202,0
AK9,1,0.374123,0
AK9,0,1.275191,0
AK9,1,1.1016210000000002,0
AK9,1,1.5705060000000002,0
AK9,1,0.8283050000000001,0
AK9,1,0.311406,0
AK9,0,0.16731000000000001,0
AK9,1,1.449302,0
AK9,1,0.715539,0
AK9,0,0.810057,0
AK9,1,1.075683,0
AK9,0,1.1845910000000002,0
AK9,0,0.139383,0
AK9,1,0.720831,0
AK9,0,0.703789,0
AK9,0,1.422303,0
AK9,1,0.223697,0
AK9,0,0.822746,0
AK9,0,0.681876,0
AK9,1,0.341604,0
AK9,1,0.8518530000000001,0
AK9,1,0.933588,0
AK9,0,0.866206,0
AK9,0,0.127544,0
AK9,0,0.276354,0
AK9,0,1.155003,0
AK9,1,0.985687,0
AK9,1,1.178955,0
AK9,0,0.705028,0
AK9,0,0.94842,0
AK9,1,0.488242,0
AK9,1,1.257021,0
AK9,0,1.312214,0
AK9,0,0.27201600000000004,0
AK9,1,1.143001,0
AK9,0,0.594982,0
AK9,1,1.396624,0
AK9,1,0.532883,0
AK9,1,1.018674,0
AK9,0,1.038638,0
AK9,1,1.138381,0
AK9,1,0.6270610000000001,0
AK9,1,0.6821900000000001,0
AK9,1,1.762252,0
AK9,1,0.604367,0
AK9,0,0.038195,0
AK9,0,0.681772,0
AK9,1,0.56287,0
AK9,0,1.097352,0
AK9,1,0.89588,0
AK9,0,1.313082,0
AK9,1,0.898263,0
AK9,0,0.8650610000000001,0
AK9,1,1.0758910000000002,0
AK9,1,0.950611,0
AK9,0,0.56971,0
AK9,1,0.16817400000000002,0
AK9,1,1.395087,0
AK9,1,1.070041,0
AK9,0,0.5083,0
AK9,1,1.3576759999999999,0
AK9,0,1.222528,0
AK9,1,0.43232800000000005,0
AK9,1,1.3686190000000003,0
AK9,0,0.436151,0
AK9,1,1.2387450000000002,0
AK9,1,0.8119,0
AK9,0,0.375077,0
AK9,1,1.1783730000000001,0
AK9,0,1.388724,0
AK9,1,0.589723,0
AK9,1,0.8915850000000001,0
AK9,0,0.613355,0
AK9,1,0.7496950000000001,0
